,Key Word,Username,User_ID,Datetime,Favorite_count,Geo,Coordinates,Label,Text
1146,Balls,maxi_tea,1.33e+18,11-11-2020 07:22,0,,,0,Welcome to your mid 40's gentleman. Where tripping over your balls as you get out the bath is a real life hazard now
495,Breast Man,drsusannorris,1.33e+18,10-11-2020 17:33,0,,,0,This snowflake is an asthmatic with breast cancer and a mom who can’t send her kids to school because the real men don’t care to protect any of us with their mask. How does this make a man?
175,Balls,lameboichris,1.33e+18,11-11-2020 07:21,0,,,0,i wish i had the balls to really kill myself
802,Aroused,justinv922,1.33e+18,10-11-2020 17:45,2,,,0,"“This is a major market team, it should have a budget commensurate with that.” I am aroused"
1159,bastard,AbdussataarK,1.33e+18,11-11-2020 07:26,0,,,0,Na you be this? Bastard bloggers
680,dick beaters,livorleave,1.32e+18,06-11-2020 03:42,27,,,0,"women beaters always got sumn to say, bitch pick on somebody your own dick and balls"
326,bitchtits,XDressTara,1.33e+18,08-11-2020 01:25,2,,,0,Gimme some more buzz phrases bitchtits
1023,Bad Fuck,Roocist,1.33e+18,11-11-2020 07:11,1,,,0,fuck i wanna join so bad but online school maaaan
1024,Bad Fuck,idabgrams10,1.33e+18,11-11-2020 07:11,0,,,0,"I’m at that age where I got nothing bad to say about nobody... I either fuck with you 🤝 or I keep my distance that’s just my mindset, I don’t care about nobody’s business but mine🤷🏽‍♂️"
340,bitchtits,CraigMahlman,1.32e+18,05-11-2020 12:18,0,,,0,Fuck around and find out Bitchtits McCombover!
1837,bitchtits,therealrickluna,1.33e+18,08-11-2020 01:21,0,,,1,The smegma under your bitchtits smells like duryan fruit.
2556,boobies,lovefatals,1.33e+18,11-11-2020 07:21,0,,,1,HOURLY BOOBIES
1988,cunilingus,MichelaWariebi,1.33e+18,09-11-2020 05:29,0,,,1,There is an adult man on CH currently talking about how men don’t really enjoy performing cunilingus becasuse most women aren’t clean in the genital area. Are you people children???
604,cunt,dksheff,1.33e+18,11-11-2020 08:14,0,,,0,Piers Morgan wants people who refuse to take the COVID vaccine to be banned from travelling. Authoritarian cunt.
1328,big butt,TessaLamping,1.33e+18,11-11-2020 06:15,0,,,0,NIGHTLY REMINDER YOU CAN DO ANYTHING YOU SET YOUR MIND TO SO BE SURE TO DREAM BIG AND WORK YOUR BUTT OFF TO MAKE IT HAPPE…
2152,Aroused,BotsandXanax,1.33e+18,10-11-2020 21:56,0,,,1,"Once upon a time, Nora the insane stalker set out for adventure. An old drugged out lunatic told Nora a story. 'Listen well' she said to Nora, 'to this aroused by Randi saga. ' Once upon a time, Nora the creep stalker set sail for adventure. Nora went home.'"
1674,Balls,BVL22112,1.33e+18,11-11-2020 07:20,0,,,1,"Lesbians love us lowkey, why else do they have dildos shaped like dicks with balls? Why they need the balls for?"
835,Aroused,meenal_ohri,1.33e+18,10-11-2020 13:56,0,,,0,Here now aroused a time when silence becomes dishonesty” - this was one of those times. Highly Grateful to be able to speak out…
2429,Aroused,gattiito,1.33e+18,10-11-2020 12:59,0,,,1,"WHAA😭 HELPPP h word is when u feel aroused sexually, maam. 😭😭😭"
1589,asslick,ercanrs,1.33e+18,07-11-2020 14:31,0,,,1,fuckin Asslick .
584,cunt,The_Ballhound,1.33e+18,11-11-2020 09:18,2,,,0,"Ben Shapiro, a cunt."
2426,Aroused,VikingWitchling,1.33e+18,10-11-2020 13:03,0,,,1,Ohmahgods! Odin is talking to me! Odin! I'm so aroused!
329,bitchtits,bitchtits_265,1.33e+18,07-11-2020 19:35,0,,,0,Strictly have done the Simpsons so dirty omg HAHAH #StrictlyComeDancing
648,Cuntass,cuntass_chica,1.33e+18,09-11-2020 21:58,0,,,0,Text me nee
1285,bitch,cyphershuyoo,1.33e+18,11-11-2020 07:26,0,,,0,I WANNA SEE U BITCH
884,ass cowboy,Emitt_Osorio,1.33e+18,10-11-2020 02:32,4,,,0,My team been so ass this year I’m starting to feel what the cowboy fans have felt for the last 20 some years 😭
1894,boobies,KamaPisachiii,1.33e+18,11-11-2020 07:26,3,,,1,Press her boobies💦 and 👅 her slutty face
1598,asslicker,chinweoke_,1.33e+18,08-11-2020 10:47,1,,,1,You're not better than me you are an asslicker.
2570,boobies,tightpussyifei,1.33e+18,11-11-2020 07:01,14,,,1,i like boobies
786,Aroused,calmnice3,1.33e+18,10-11-2020 19:13,31,,,0,"Wrong. ideology is very important but force is more important. with no cops a small fraction of the masses, properly aroused and organized, could easily seize power. The reason ideology seems so big a force is because you need to so many people to be advanced to overcome society"
1621,Bad Fuck,SVTPlNK,1.33e+18,11-11-2020 06:37,0,,,1,Bad bitches who I fuck with.
2277,Aroused,KingOfTops,1.33e+18,10-11-2020 18:15,1,,,1,"They still watching , must be mad they getting aroused"
2187,Aroused,DartIkarii,1.33e+18,10-11-2020 20:56,1,,,1,im scared and also aroused by it
1502,ass,RealityOfItAll7,1.33e+18,11-11-2020 06:56,0,,,1,Let us know when the siege ends and Delta calls you back to kiss your ass. Makin' it kinda obvious that's the goal now.
147,Ball licker,JackSussek,1.33e+18,10-11-2020 03:17,0,,,0,Because Barr is a Ball Licker.
1498,ass,gzbabo,1.33e+18,11-11-2020 06:56,0,,,1,My ass def wanted more behind the scenes of these though 👀
2569,boobies,evesdaughter_,1.33e+18,11-11-2020 07:04,0,,,1,if you . ♡ ° ♡ think °. ♡ . + that . ✵ ♡ ✷ ♡ ✧ all b…
2502,Bad Fuck,gyuchanT_T,1.33e+18,11-11-2020 06:42,0,,,1,Right like i want him to aggresively say fuck so bad so bad
750,Aroused,ianc14,1.33e+18,11-11-2020 00:18,3,,,0,"I NEVER said that. I said the body can betray you by getting aroused during a rape, which has been used as justification by shitty lawyers in order to get the rapist off scott free."
2291,Aroused,shipperXen,1.33e+18,10-11-2020 17:50,0,,,1,I can only find Strike Back on YouTube with no subs so I’m confused and aroused but LOOK AT HIS MOUTH! HIS HAIR!🙏🏻🙏🏻🙏🏻🙏🏻 h…
574,cunt,trader_nq,1.33e+18,11-11-2020 09:29,1,,,0,"I wish I had patience like you. I'm an impatient cunt. Maybe I could put some money to work in your trading account, then go to Pattaya and relax...😂"
1391,cunt,Jinks_12,1.33e+18,11-11-2020 09:13,0,,,0,cunt copied my eyes 🤣 is funny as fuck ffs🤣
1374,boobies,magicaIsIut,1.33e+18,11-11-2020 06:07,0,,,0,if you . ♡ ° ♡ think °. ♡ . + that . ✵ ♡ ✷ ♡ ✧ all boo…
1052,Bad Fuck,zitaxel,1.33e+18,11-11-2020 06:59,0,,,0,The only bad part about Childe questline was PAIMON. NOT. SHUTTING. THE. FUCK. UP.
666,cunthole,KiiThugga,1.33e+18,09-11-2020 19:37,0,,,0,"Imagine thinking you'll get jail time and not bullets ya cunthole, crazy."
1469,Aroused,topdogdlw,1.33e+18,11-11-2020 01:15,1,,,1,Shit I might be a lot of aroused.
1817,bitch ass,WOOBAT_,1.33e+18,11-11-2020 07:34,0,,,1,Shake your ass bitch
2588,boobies,Tido016,1.33e+18,11-11-2020 06:18,0,,,1,"Depends on size, big one's are tig 'ol bitties🤤 Small one's are boobies..."
757,Aroused,bigbrotherbones,1.33e+18,10-11-2020 22:41,0,,,0,sometimes he just hides his face in their neck or shoulder... whines if he’s not getting enough attentio…
2399,Aroused,CaptainTabby,1.33e+18,10-11-2020 14:07,1,,,1,I know that characters in yiff have unrealistic body proportions and relationships That doesn't stop me from being aroused
1964,butt,Cottndavid46gm1,1.33e+18,11-11-2020 08:25,0,,,1,Its a good butt you should take more
2406,Aroused,Masterof_Magnet,1.33e+18,10-11-2020 13:49,0,,,1,*voted Storm* TBF I am heteroromantic. I mean Magneto is a good looking man but....Storm. I mean she even aroused a Doombot to try and court her.
1948,Breast Man,Anne51474431,1.33e+18,11-11-2020 03:51,0,,,1,"hey anyone else stop to think, what does the man child Trump have on Daddy Breast feeder Sean🤔🤔🤔🤔🤔 hmmmm intriguing, very very intriguing, you like urine Sean? Get handsi at an Epstein party? You ever screwed over a Scotland person? You got covid? Rabies? How do"
2419,Aroused,BotsandXanax,1.33e+18,10-11-2020 13:25,0,,,1,"Once upon a time, Nora the insane stalker went to seek her forture. Nora found an ancient book and opened it. As Nora read, the book told an aroused by Randi tale: Once upon a time, Nora the obsessed transtrender left her home. Nora went home."
1009,ass,Bull_Rush4570,1.33e+18,11-11-2020 06:55,0,,,0,"Well there goes your seat at the cool kids table during lunch for you, sir. We're gonna give your spot to Soft Brain Jimmy. He's much improved from trying to lick his ass like a dog since getting that metal plate to replace a large part of his skull."
1932,boobs,sleepy_tubbo,1.33e+18,11-11-2020 07:58,4,,,1,send boobs :)?
858,assblaster,CharliebigLINKS,1.32e+18,03-11-2020 04:49,1,,,0,&gt;wew in the time of assblaster &gt;wew when link went from $4-$20 &gt;will wew again when link hits 1k. #link #soon
2115,Aroused,lilratscum,1.33e+18,10-11-2020 23:10,0,,,1,I looked up what sex repulsed meant and I only have those disgusted feelings sometimes. Other times I’m ok with it and then there are every blue moon I feel aroused out of no where but it doesn’t last long. And i only watch porn when I’m bored and want to gts.
152,Ball licker,JeanPevin,1.33e+18,09-11-2020 21:47,0,,,0,You’ll never be a yes man or ball licker like those guys in the whitehouse
1847,bite me,__miiiranda,1.33e+18,11-11-2020 07:59,0,,,1,It’s takes me so much to bite my tongue but mfs better be thankful I do 🤣😂
1252,bitch,viklusion,1.33e+18,11-11-2020 07:26,0,,,0,Because David Bowie never forgets a bitch.
2331,Aroused,Caeleb30602323,1.33e+18,10-11-2020 16:15,0,,,1,"One day, Prophet Muhammad saw a woman walking outside. The sight of the woman aroused him so much that he immediately…"
2159,Aroused,hi5swandive,1.33e+18,10-11-2020 21:41,0,,,1,Finding it impossible to play Valhalla without being permenantly aroused
2266,Aroused,lightningdesti1,1.33e+18,10-11-2020 18:30,1,,,1,They both (all) so so messy. Everyone is jealous and sexually aroused
1170,bastard,Leyekrown,1.33e+18,11-11-2020 07:25,0,,,0,"Don’t go around breaking people’s heart ,don’t be a bastard"
1545,ass,dee_ericaa,1.33e+18,11-11-2020 06:54,0,,,1,"Monkey say, monkey do ass bitches are sad 😭😭😂"
273,big butt,aquacattAD,1.33e+18,11-11-2020 06:24,0,,,0,Butt and big curl 📸@aquacattAD
304,bitch ass,hoerbitluv,1.33e+18,11-11-2020 06:51,0,,,0,"open the fucking door, you pussy ass bitch"
1423,eat me,friaday_,1.33e+18,11-11-2020 10:50,0,,,0,"🐻 “Since you’re exercising, that’s good enough for me (to not exercise)” isn’t that the same as saying “I get full by watch…"
2093,Aroused,PerfidiousPete,1.33e+18,11-11-2020 01:26,1,,,1,So... you inflate your neck pouch when aroused? Does that mean my thirst post worked?
2248,Aroused,murray_castle,1.33e+18,10-11-2020 18:59,1,,,1,That’s a nice big cock to be locked up. Painful when it starts to get aroused lol
2594,boobies,HypnoticFoe,1.33e+18,11-11-2020 06:02,1,,,1,Ohhhh boobies 😍😍😍
2538,boobies,GH0STLYKOOK,1.33e+18,11-11-2020 07:53,0,,,1,BOOBIES SUPREMACY
2295,Aroused,StephenJosiah13,1.33e+18,10-11-2020 17:49,71,,,1,I’m equal parts emotional and extremely aroused.
1873,bite me,Cor_eee,1.33e+18,11-11-2020 06:31,1,,,1,Bitches bite me so I had to put them on a diet 🤪
1123,Balls,PostCultRev,1.33e+18,11-11-2020 07:24,0,,,0,"Which is why I think Biden’s approach now is right, basically “no he’s not and no he won’t” because that keeps the conversation on Biden taking over (I don’t think he has the balls to send Trump and his lackeys into the fucking Antarctic prison they deserve, but whatever)"
1898,boobies,johndcuthbert,1.33e+18,11-11-2020 07:16,0,,,1,Pretty much. I was missing my evening dose of boobies.
1435,eat me,yazawabot_,1.33e+18,11-11-2020 10:49,0,,,0,"Getting to eat my handmade osechi, you should be the happiest person in the world, right? Have lots of shrimp, okay? I want you to live a long life and keep cheering for me! ♡"
1181,bastard,AkbarFazel,1.33e+18,11-11-2020 07:24,0,,,0,"Judging by the voice (which I presume hears in her head), Papa Smurf is taking over the world.. Lil' Blue Bastard (See what I did there) 😆"
539,cunnilingus,JeIIyfishforest,1.33e+18,11-11-2020 07:28,0,,,0,Unforgettable moments: okinamaru saying cunnilingus in front of over a thousand ppl live
1699,Balls,jizzking,1.33e+18,11-11-2020 07:12,0,,,1,what size are your balls
170,Balls,wafflehaus_rx,1.33e+18,11-11-2020 07:22,0,,,0,This reminds me of my old roomie who was all about sunbathing his balls to help with testosterone levels. Too bad he never did it in plain site 🥵
1060,Bad Fuck,riannamo,1.33e+18,11-11-2020 06:57,0,,,0,1. Fuck being good I’m a bad bitch 2. I’d rather be a B-I-T-C-H(...)
1431,eat me,_MikeyXO_,1.33e+18,11-11-2020 10:49,0,,,0,Let a MF eat wings like this with me while we out and say they hungry soon as they g…
1969,butt,juuleesa,1.33e+18,11-11-2020 08:18,0,,,1,Need some hot chocolate and butt rubs in the cold ass weather ):
445,Boobjob,TheBookofGinko,1.33e+18,10-11-2020 12:56,0,,,0,Pretty sure one of my CWs got a boobjob a few months ago.. and lipfillings.. &amp; prob some more nip/tuck here n there.
1457,Aroused,JakeDia59423962,1.33e+18,11-11-2020 03:07,0,,,1,Now I'm oddly aroused...
1323,big butt,Jazzylady4u,1.33e+18,11-11-2020 06:18,0,,,0,NIGHTLY REMINDER YOU CAN DO ANYTHING YOU SET YOUR MIND TO SO BE SURE TO DREAM BIG AND WORK YOUR BUTT OFF TO MAKE IT HAPPE…
734,fuckup,YoriOfLagos,1.33e+18,10-11-2020 10:04,0,,,0,This country na fuckup
2169,Aroused,GoodAshVibes,1.33e+18,10-11-2020 21:25,5,,,1,I’m aroused 😩
996,ass,lilybod,1.33e+18,11-11-2020 06:55,0,,,0,Ready to kick some ass 🔥🔥🔥 RYANN + RIVIERA - Sorbet Green #lilybodbabe
1792,big butt,thejordanriley,1.33e+18,11-11-2020 01:33,0,,,1,hut-hut one . hut-hut two. big titties big butt too
1577,assclown,CactusJoker,1.33e+18,10-11-2020 15:43,0,,,1,It’s almost like the Yam Faced Assclown has no case.
1446,Aroused,tj_flyordie,1.33e+18,11-11-2020 05:32,0,,,1,"Something in your blouse got me feeling so aroused, what you about!"
278,big butt,Iv_xiis,1.33e+18,11-11-2020 04:07,0,,,0,White people in movies really be mad their butt big
2040,cunt,bimboalert3,1.33e+18,11-11-2020 07:59,0,,,1,"hey, no one knew about your rape.. if it actually happened and this is why your being a cunt, please talk to someone it’s not cool accusing random people of being pedophiles when it’s an actual problem... you don’t know about any of these people, so stop"
2170,Aroused,jaynemhadash,1.33e+18,10-11-2020 21:24,0,,,1,It’s been a while since an abs flash made me feel aroused. You’re good GenocidalSquirrel
1137,Balls,chattychd,1.33e+18,11-11-2020 07:23,0,,,0,"Of course you all would remember this performance in Great Balls of Fire Did essay ""Ruk Ja O Dil Deewane"" in #dilwaledulhanialejayenge on JLJ? Or was he just, as they say in #Bollywood, “inspired""?"
357,bite me,sinofagan,1.33e+18,11-11-2020 07:33,31,,,0,The only kind of pens I will ever use. Ever ever. ✨✨✨✨ Bite me!
2202,Aroused,yoonki_smile,1.33e+18,10-11-2020 20:22,0,,,1,I’m so aroused 😫😫😫
1322,big butt,kaneness,1.33e+18,11-11-2020 06:19,0,,,0,NIGHTLY REMINDER YOU CAN DO ANYTHING YOU SET YOUR MIND TO SO BE SURE TO DREAM BIG AND WORK YOUR BUTT OFF TO MAKE IT HAPPE…
436,boobs,The_Tits_of_Mio,1.33e+18,11-11-2020 08:00,0,,,0,"I'd say you're good with boobs, but I don't want you to stop drawing them."
1366,boobies,HANDSOMEITALIA1,1.33e+18,11-11-2020 06:28,2,,,0,"heyyy queen I saw your tweet about how men are trash and I just wanted to let you know that I agree. although I myself am a man, (I know, ugh) I am on your side.”one of the good ones” as some may say. btw I never even noticed how fat your boobies are till now but they’re awesome"
2198,Aroused,mindfuckfinslav,1.33e+18,10-11-2020 20:25,0,,,1,Hypnotised. Poppered. Gooned out. Constantly edged. Socially isolated. Sissified. Cashfucked. Humiliated. Abused. Used. Aro…
1960,bumblefuck,thicker,1.33e+18,11-11-2020 03:37,1,,,1,"Yeah, you should DEFINITELY pin your hopes on this bumblefuck 🤣"
1779,big butt,FGQBot,1.33e+18,11-11-2020 04:13,1,,,1,"One word of caution, your butt is getting big!"
749,Aroused,asharaweaving,1.33e+18,11-11-2020 00:26,2,,,0,"the therapist helps the client build tools to help cope with emotional distress so that they can reduce stress between sessions as new memories, details, and stressors arise in a bit of an already aroused state. It is a very grounding part of the therapy which helps ensure safety"
828,Aroused,thelineup8_2020,1.33e+18,10-11-2020 15:41,0,,,0,it's ovA system burn and tc if he's aroused with rpm &amp; bill system says warren gosh where is wilson
