,Key Word,Username,User_ID,Datetime,Favorite_count,Geo,Coordinates,Label,Text,Unnamed: 9,Unnamed: 10,Unnamed: 11
2906,cunt,kinksuki,1.33e+18,11-11-2020 09:35,6,,,1,"that his cock is pushing up against against her cervix and he’s going to rearrange her guts with his ‘two-incher’. katsuki’s breathless, head thrown back as deku pounds away at her abused cunt like it’s his job. like he doesn’t care if she’s broken and breaking under him.",,,
1847,Aroused,Bleeds_for_Gold,1.33e+18,10-11-2020 18:45,1,,,1,I'm aroused. Why am I aroused?,,,
3038,eat pussy,skumbagdeuce,1.33e+18,11-11-2020 09:38,0,,,1,No cap I’ll eat the pussy got hours 🤷🏽‍♂️ fall asleep drool on it ..wake up and get right bacc to work 😆,,,
2473,bitchtits,Tarsnot,1.33e+18,07-11-2020 23:08,7,,,1,"Nice bitchtits, max... you sporting about a B-cup?",,,
1802,Aroused,ThunderKaironos,1.33e+18,10-11-2020 20:06,0,,,1,For some reason she is really shy about showing her sensitive and tender paws.. But also clearly very aroused by that~ ..Wo…,,,
374,assblaster,scumcreep,1.32e+18,05-11-2020 00:17,3,,,0,Assblaster underestimated,,,
3340,semen,TitusMaximusAn1,1.33e+18,11-11-2020 05:33,0,,,1,Highly respected semen stain chaser,,,
2669,butt,EvoDraws,1.33e+18,11-11-2020 08:23,0,,,1,eat my butt look at those vains,,,
97,Aroused,GermanyLufc,1.33e+18,10-11-2020 16:44,2,,,0,"Same here, bless his cotton socks. Unconfirmed, but he may get aroused by blocking people. Hope he has enough tissues.",,,
3132,eat pussy,xoxo_dimeee,1.33e+18,11-11-2020 08:01,0,,,1,eat my pussy on the handstand making me wetter,,,
842,bitch,kendra_marie___,1.33e+18,11-11-2020 07:26,0,,,0,Bitch I think he’s waiting for me to hit his line I left him on open for a week 😂😭,,,
386,assclown,Jerm919,1.33e+18,11-11-2020 01:58,0,,,0,Jim Jordan is such an assclown.,,,
1083,boobs,GJastic,1.33e+18,11-11-2020 07:54,1,,,0,did anyone esle wanna breed shaggy when he grew boobs and fat ass or was it just me lol,,,
1692,Aroused,VyralAntidote,1.33e+18,10-11-2020 23:58,4,,,1,"I am aroused, scared, and most of all concerned",,,
3010,eat pussy,Reeeyyy6,1.33e+18,11-11-2020 10:12,0,,,1,• please don't lick as if you have not eaten for days. Eat with respect &amp; observe pussy😋 eating manners. (This will hel…,,,
1459,Dick Licker,Tour_Junkies,1.33e+18,10-11-2020 20:24,9,,,0,"for the record as a noted hater: I, DB, do LOVE &amp; RESPECT what BD has done with his game and now for growing this gambling game we love. I will be playing him in DFS this week like a simp. I do think he's a total dick licker in real life.",,,
3428,slut,sucidalmaniac1,1.35e+18,09-01-2021 09:21,0,,,1,"I told you, you are a slut",,,
314,ass cowboy,OfficialValliec,1.33e+18,10-11-2020 02:31,1,,,0,I see my cowboy looking ass,,,
1883,Aroused,juliefalbo,1.33e+18,10-11-2020 17:50,37,,,1,this is sexy. I am truly aroused.,,,
2414,big butt,BrigidBBW,1.33e+18,11-11-2020 06:44,2,,,1,"I wiggle, jiggle, shake and quake, They all love my rolls as they bounce and they shake. I'm a pretty, cute, little big miss, My boyfriend loves to squeeze me when we kiss. His favorite parts of me are my belly and butt, That's why I wiggle, jiggle and strut! (2/3)",,,
3474,slut,threeeyesoneluv,1.35e+18,09-01-2021 08:40,1,,,1,This girl is the nastiest skank bitch I've ever met. Do not trust her. She is a fugly slut.,,,
1250,cunt,Linguinni_lucas,1.33e+18,11-11-2020 09:44,0,,,0,Whooping in civ 6 right now. Never in my life have I felt such disdain for another human being until I met this monster in civ.,,,
338,ass cowboy,chariotchoogIe,1.33e+18,09-11-2020 18:55,2,,,0,i see mickey in hats that resemble cowboy hats and my texan ass goes absolutely insane,,,
2730,Clit,Phantxsma,1.33e+18,11-11-2020 08:47,0,,,1,Truly clit pon mi chin hours,,,
1179,byatch,KarenMcBain,1.32e+18,04-11-2020 05:36,0,,,0,"OK, byatch. We're taking our tax $$$ back. Byeee!!!",,,
1447,Dick for brains,debo1_,1.32e+18,04-11-2020 15:24,0,,,0,It’s called mail in ballots dick for brains,,,
1728,Aroused,rayray_hodes,1.33e+18,10-11-2020 22:26,1,,,1,I am AROUSED,,,
2639,boobs,sleepy_tubbo,1.33e+18,11-11-2020 07:57,1,,,1,sigh i want to see boobs,,,
1655,Aroused,EmpressGhidorah,1.33e+18,11-11-2020 01:35,1,,,1,My daughter and her wife are planning to double team me. I'm both aroused and concerned.,,,
1277,cunt,ToneTempa,1.33e+18,11-11-2020 09:28,3,,,0,I really can’t stand this Mr Bean looking cunt aye. This man ruined the GF and now fucking up Origin.,,,
2846,cum,PREC1OUSBUN,1.33e+18,11-11-2020 09:28,3,,,1,how many times did i cum? no fucking clue,,,
2799,cock suck,sparkjiu,1.33e+18,11-11-2020 08:40,0,,,1,"au where kdj is super flirty with yjh instead of snarky... yjh going ""im gonna shove my sword down ur throat"" and kdj going ""i…",,,
2886,cunnilingus,PantherGodBast,1.33e+18,11-11-2020 04:36,0,,,1,"So around what minute mark are you fake moaning during hour long cunnilingus, ladies? 25? 30?",,,
127,Aroused,luckygIovehaver,1.33e+18,10-11-2020 12:38,0,,,0,I’m aroused too most wanted to see pukki as the number 10 let’s see how he gets on,,,
2794,cock suck,_ccapuccino_,1.33e+18,11-11-2020 08:46,0,,,1,"au where kdj is super flirty with yjh instead of snarky... yjh going ""im gonna shove my sword down ur throat"" and kdj going ""i…",,,
2546,boobies,mclendon705,1.33e+18,11-11-2020 06:10,0,,,1,Time to play with boobies 😉,,,
2976,dickslap,LipUpFattyy,1.33e+18,08-11-2020 23:37,0,,,1,Why can’t I dickslap him,,,
3407,slut,ccecejoness,1.35e+18,09-01-2021 09:42,0,,,1,Missing calling her my lil slut,,,
1258,cunt,kharkiv06,1.33e+18,11-11-2020 09:42,0,,,0,Keir Starmer’s a cunt. Pass it on. That should get me banned..,,,
1256,cunt,EdwardMarriott,1.33e+18,11-11-2020 09:42,0,,,0,Piers Morgan wants people who refuse to take the COVID vaccine to be banned from travelling. Authoritarian cunt.,,,
2241,Bad Fuck,CjWiiNS,1.33e+18,11-11-2020 05:06,1,,,1,Wanna fuck Osama Bin Ladin’s daughter soooooo bad rn,,,
2486,bite me,Haberyormmy,1.33e+18,11-11-2020 07:44,0,,,1,Pls coman bite me 😍😂,,,
3587,whore,_BigBoosie_,1.33e+18,12-11-2020 19:15,0,,,1,Nasty 🤮 what ah whore,,,
2785,cock suck,DavidSm58734170,1.33e+18,11-11-2020 09:10,0,,,1,baby I want you to suck my cock,,,
1435,Dick for brains,wicked_wilf,1.32e+18,06-11-2020 15:37,0,,,0,"Yo@kuding_cha poor redneck are kidding, Wolverhampton born and bread you dick. 15 miles away from Birmingham if you need to look it up on a map.. The word Libtard is synonymous the world over for whiney Liberal nonces with brains of dog shit.",,,
428,Bad Fuck,TRIVMVIRI,1.33e+18,11-11-2020 07:10,0,,,0,i really finished that antony and cleopatra book and ciceros selected letters in less than a week in august and then said fuck all about it and went back to crassus because im bad and sorry kskakjsj,,,
3271,prostitute,teamboby,1.33e+18,11-11-2020 01:20,0,,,1,he's still talking to that prostitute??,,,
2914,cunt,HyperGlavin,1.33e+18,11-11-2020 09:20,0,,,1,Day going great. I just saw Sam Newman at an intersection in his Bentley and pissed him off by yelling “oh fuck it’s tha…,,,
2633,boobs,tubbortbot,1.33e+18,11-11-2020 08:02,0,,,1,sigh i want to see boobs,,,
3248,fingerfucking,CynthiaJovia,1.33e+18,09-11-2020 19:37,0,,,1,"So I was fingerfucking this babe in a taxi then my neighbor shouted ""Gwe, mukazzi wo ojja mukwatilira ewakkka"". You guys…",,,
879,bitch,Furah142,1.33e+18,11-11-2020 07:26,0,,,0,"A bitch may not have shit, but she will always have the audacity....",,,
2191,asslicker,OnweChristian8,1.33e+18,07-11-2020 16:05,0,,,1,14 and half times 😂😂😂 lizard asslicker,,,
25,Aroused,enbyseance,1.33e+18,11-11-2020 03:02,2,,,0,"cw // nsfw - - ur being so disrespecful. the most common use of the word horny means sexually aroused. almost all other uses are jokes in REFERENCE to that, so the word (definitely in the context u used it in at least) is inherently nsfw and should be tagged as such 😐",,,
1715,Aroused,Shadyass___,1.33e+18,10-11-2020 22:55,2,,,1,If your lurking on my page right now you owe me $20 loser. I know your edging to all my pictures and videos getting aroused by it but scared to approach so now you owe me 🥱 $HersheyChoca WillGetPaidd@gmail.com findom catfishfindom scamfetish paypig humanatm finD finsub,,,
2071,ass,FuckDonzale,1.33e+18,11-11-2020 06:55,0,,,1,"You "" Gangbangin "" Ass Niggas Give Me Seizures W/ Tht Dumbass Way Yall Type 🔪💀⚰️",,,
3330,schlong,_boyscrytoo,1.33e+18,10-11-2020 19:09,0,,,1,only if he brings his jumbo schlong along aswell will i compromise on this decision.,,,
2698,"carpet muncher 
",thekanghive,1.33e+18,10-11-2020 16:59,0,,,1,just day she looks like a carpet muncher,,,
80,Aroused,sanjitchudha,1.33e+18,10-11-2020 18:19,0,,,0,"It's aroused some controversy but it's good to see a well-deserved statue for Mary Wollstonecraft (1759-97), 'mother o…",,,
668,bastard,AbdussataarK,1.33e+18,11-11-2020 07:26,0,,,0,Na you be this? Bastard bloggers,,,
2052,ass,gzbabo,1.33e+18,11-11-2020 06:56,0,,,1,My ass def wanted more behind the scenes of these though 👀,,,
356,assbandit,_AssBandit_,1.32e+18,03-11-2020 16:03,0,,,0,"I'm your mother, everything's related to me",,,
107,Aroused,MaughanNicholso,1.33e+18,10-11-2020 16:10,0,,,0,"It needs sorting out at the end of this season. So does the offside ruling. I mean what if a striker is ""aroused"", and is adjudged offside? FFS",,,
1340,cunt,OrpingtonPaven,1.33e+18,11-11-2020 09:08,0,,,0,"5 months ago I'd have been in a hole digging now, now I'm in front of a computer typing with radio x and coffee, and yes I feel as much of a cunt as I sound",,,
28,Aroused,ClayFragulia,1.33e+18,11-11-2020 02:22,1,,,0,“ aroused in a non sexual way “ I find new ways to 💙 U and your show,,,
1022,boobies,alcottss,1.33e+18,11-11-2020 05:54,1,,,0,NO louisa and maragrets boobies r supreme they doesnt deserve this,,,
2451,bitch ass,WOOBAT_,1.33e+18,11-11-2020 07:34,0,,,1,Shake your ass bitch,,,
258,ass,sad_sailormoon,1.33e+18,11-11-2020 06:55,0,,,0,LUCKY. ASS. BISS.,,,
3509,sluts,dakota_585,1.33e+18,11-11-2020 05:25,0,,,1,you BITCHES are sluts,,,
3265,prostitute,technicaIStep,1.33e+18,11-11-2020 03:48,3,,,1,he's never been on a date. I mean to be fair no one usually 'dates' a prostitute. Just get paid and get laid.,,,
2934,Cuntass,cuntass_chica,1.33e+18,10-11-2020 04:00,0,,,1,I get mad &amp; turn into the devil,,,
1511,prostitute,mom_resistance,1.33e+18,11-11-2020 03:29,0,,,0,There seems to be a prostitute for every traitor.,,,
1762,Aroused,savapphic,1.33e+18,10-11-2020 21:20,6,,,1,27 femboys): ultra-based i wanna get complacent after Biden becomes aroused and bugs are bad duh 12!,,,
1774,Aroused,Erotica280,1.33e+18,10-11-2020 21:02,0,,,1,"#Erotica280 414 #EverydayErotica280 #prompt #WritingPrompt Tied to the bed, unable to move, being aroused from all sides…",,,
2059,ass,REDMami_,1.33e+18,11-11-2020 06:56,0,,,1,IMMA FREAK ASS STREET ASS BITCH FROM DA SOUF,,,
714,big butt,buttcatty,1.33e+18,11-11-2020 06:02,0,,,0,he butt too big for he goddamn cat,,,
3557,suck,jvasquez1288,1.33e+18,11-11-2020 12:57,0,,,1,Lmfaooooo suck my balls nigga,,,
3499,sluts,wholeIottareid,1.33e+18,11-11-2020 07:04,0,,,1,21 hate hoes forreal fuk all u sluts!!!suck my Dick,,,
2225,Bad Fuck,letmefvckyouu,1.33e+18,11-11-2020 05:59,0,,,1,wanna fuck my gf and her sister so bad ugghh,,,
2476,bitchtits,TheGameM3,1.32e+18,04-11-2020 16:58,0,,,1,Oooo ur sweating bitchtits. Ur reign of terror is over,,,
2910,cunt,BlauFlau,1.33e+18,11-11-2020 09:33,0,,,1,oi cunt move up the queue why are you not optimising queue space stop leaving a huge gap between you and me just because you don't want to be near me or something,,,
1750,Aroused,hi5swandive,1.33e+18,10-11-2020 21:41,0,,,1,Finding it impossible to play Valhalla without being permenantly aroused,,,
2875,cunilingus,splatterpigz,1.32e+18,06-11-2020 12:16,3,,,1,eating pasta cunilingus practice,,,
2771,cock block,SAIL0RPLUT0,1.33e+18,11-11-2020 03:03,2,,,1,"who has a giant, fat, and huge cock and wants to put it down plutos throught right nown literally block mu airwayds fil up my lungs with your cum",,,
2696,Buttfuck,Riotgrrlriot,1.32e+18,03-11-2020 16:14,1,,,1,bitch calm your white ass down its just job buttfuck,,,
3056,eat pussy,goldieism,1.33e+18,11-11-2020 09:19,0,,,1,girls still show off that they eat fruit to “prove their pussy taste good”? lol,,,
1756,Aroused,thesimpmartyr,1.33e+18,10-11-2020 21:35,5,,,1,There is actually people out there that gets aroused by farts. I find that funny,,,
108,Aroused,gurlnouare,1.33e+18,10-11-2020 15:56,0,,,0,○sexually aroused ○happy ●what is the sole purpose of my existence? what is my life?,,,
156,ass,jefferylamar_,1.33e+18,11-11-2020 06:55,0,,,0,I hate deadbeat ass parents bro,,,
1540,semen,atul1chaturvedi,1.33e+18,11-11-2020 07:10,0,,,0,"Artificial insemination with sex-sorted semen increases the pregnancy rate in cattle, thereby improving the quality &amp; quan…",,,
2093,ass,hisarc_kl,1.33e+18,11-11-2020 06:54,0,,,1,Nice ass l want to kiss and Lick and fuck,,,
3019,eat pussy,BitcoinStripper,1.33e+18,11-11-2020 10:01,0,,,1,• please don't lick as if you have not eaten for days. Eat with respect &amp; observe pussy😋 eating manners. (This will hel…,,,
3322,schlong,dilfpolice,1.33e+18,11-11-2020 06:15,3,,,1,want tyler posey schlong in my bootyhole right neow!!!,,,
2125,ass,GxdR6s,1.33e+18,11-11-2020 06:56,0,,,1,only for a 5'7 brown hair brown eye gamer girl that you can't tell is a gamer girl that has a iffy set of tits with a nice ass and a good sense of style with an amazing personality that also loves to roast the shit outta me that can handle this 8.56 inch horse cock 😃👍,,,
1999,Aroused,MoonManJester,1.33e+18,10-11-2020 13:47,0,,,1,"So I guess you have a kinky sea life fetish with that picture of hooks penetrating Patrick's vulnerable mouth. I mean it's your avatar so you obviously get sexually aroused by it, pretty suspect bruh. Kids are fucking ugly human beings who shit themselves, 2d is lines on a screen",,,
3194,eat pussy,aIexkubrick,1.33e+18,11-11-2020 07:25,0,,,1,"» that's why 𝒉𝒆 𝒍𝒊𝒌𝒆𝒔 𝒕𝒉𝒆 𝒃𝒂𝒅 𝒈𝒊𝒓𝒍𝒔 𝒍𝒊𝒌𝒆 𝑲𝒂𝒍𝒊, every time he sees me, he wanna eat me, he be actin' up, he always tryna…",,,
1470,dyke,tristanjamesact,1.33e+18,11-11-2020 10:31,1,,,0,I thought Dick Van Dyke in Mary Poppins was bad.,,,
459,Bad Fuck,AtlBombShellWB1,1.33e+18,11-11-2020 06:58,0,,,0,"Anybody bringing up your past, to remind you of bad character Traits is a HATER. Your growing &amp; they want to stop it. Fu…",,,
83,Aroused,fleming77,1.33e+18,10-11-2020 17:55,0,,,0,"It's aroused some controversy but it's good to see a well-deserved statue for Mary Wollstonecraft (1759-97), 'mother o…",,,
1187,byatch,johnfromkent,1.32e+18,03-11-2020 17:12,1,,,0,"Just take care Byatch. Or I'll mash you up one time, innit.",,,
265,ass,Kathiec14,1.33e+18,11-11-2020 06:55,0,,,0,I truly did not think we'd be able to top Four Seasons Total Landscaping and yet here we are with Patti Labelle's Son I…,,,
871,bitch,IceyPanda54,1.33e+18,11-11-2020 07:26,0,,,0,Behind every bad bitch....is a car seat,,,
1327,cunt,riamxrgan1,1.33e+18,11-11-2020 09:13,0,,,0,if the crown is accurate then prince Phillip is a cunt,,,
1053,boobies,magicaIsIut,1.33e+18,11-11-2020 06:07,0,,,0,if you . ♡ ° ♡ think °. ♡ . + that . ✵ ♡ ✷ ♡ ✧ all boo…,,,
3162,eat pussy,shoxka,1.33e+18,11-11-2020 07:48,0,,,1,It really sucks knowing u gone spend your whole life burning my dik already small and my teeth yellow so like how ima eat pussy #iwannakms,,,
3491,slut,dioshusband,1.35e+18,09-01-2021 08:28,1,,,1,this. girl. is. the. nastiest. skank. bitch. ive. ever. met. do. not. trust. her. she. is. a. fugly. slut.,,,
792,bitch,ladybug_bitch_,1.33e+18,11-11-2020 07:27,0,,,0,That’s always an option. But one you’ll learn to regret.,,,
1041,boobies,jorizo710,1.33e+18,11-11-2020 06:40,0,,,0,Just minding my business on FaceTime and here comes Turtle making biscuits on my boobies.,,,
2172,asslick,TraceyH0521,1.33e+18,11-11-2020 02:11,0,,,1,Number one asslick,,,
1181,byatch,moonchildblade,1.32e+18,04-11-2020 04:13,0,,,0,Aye byatch we speak ghetto,,,
343,assbandit,_AssBandit_,1.32e+18,04-11-2020 21:32,1,,,0,I like ur taste,,,
2556,boobies,garyc0re,1.33e+18,11-11-2020 08:08,2,,,1,NON PASSING TRANS NAGITO PLEASE LET HIM HAVE LONG HAIR AND BOOBIES,,,
3131,eat pussy,paulinthekut,1.33e+18,11-11-2020 08:02,0,,,1,Imma trynna eat pussy,,,
1893,Aroused,Naureen654,1.33e+18,10-11-2020 17:35,0,,,1,this is the teachings u got? u hv not replied what if he saw a women &amp; got aroused then what would be his action?,,,
818,bitch,moongl0oow,1.33e+18,11-11-2020 07:27,0,,,0,bitch if you support trump you go against everything that’s LGBTQ+ like wtf isn’t clicking ?!,,,
2641,boobs,JackyMelloXx,1.33e+18,11-11-2020 07:56,0,,,1,girl you’re boobs r swag,,,
2110,ass,shubomb7,1.33e+18,11-11-2020 06:53,0,,,1,So you are admitting that you use your tongue to Lick your ass 😂,,,
26,Aroused,Emeth_Prevails,1.33e+18,11-11-2020 02:57,0,,,0,"To all the people who follow you, Trump lost this election and will not be sworn in as the President on Jan 20th. I could say this is crazy but Trump and the Republicans plans are to keep their base aroused so come 4 years from now they will be motivated to vote.",,,
11,Aroused,jennyx27,1.33e+18,11-11-2020 05:31,0,,,0,If Chris comes rn I’m going to be aroused and annoyed. It’ll be inconvenient yet also convenient.,,,
1436,Dick for brains,manic_nightmare,1.32e+18,06-11-2020 10:03,0,,,0,dick for brains,,,
1158,butt,Zion_________,1.33e+18,11-11-2020 08:25,0,,,0,"if u raw butt any toilet seat outside yo house u dirty as shit, idccccc😂😂",,,
1485,eat me,_MikeyXO_,1.33e+18,11-11-2020 10:49,0,,,0,Let a MF eat wings like this with me while we out and say they hungry soon as they g…,,,
2441,bitch,hjoostab,1.33e+18,11-11-2020 07:23,0,,,1,She asked if she could blow me I said bitch I ain’t no trumpet,,,
3172,eat pussy,tamirashakeya,1.33e+18,11-11-2020 07:40,0,,,1,tl sleep? I hope my bestie let me eat her pussy on this trip 🥴😂,,,
1533,rape,Navits_Brother,1.33e+18,11-11-2020 06:32,2,,,0,The fact that toxic feminists do not see how detrimental false rape accusers have on credibility of real rape victims,,,
1590,slutt,1KAYPASO,1.33e+18,10-11-2020 22:18,0,,,0,Idc if she a slutt she still my bae,,,
47,Aroused,niasupanova,1.33e+18,10-11-2020 21:38,0,,,0,I think the reason I never would is because if the spotlight I’m in one and I just never got aroused by things of the like,,,
2810,cock suck,W44864,1.33e+18,11-11-2020 08:19,1,,,1,"Also,i think you should go now. Daddy Sony wants you to suck on his cock",,,
2394,big butt,notjackandrson,1.33e+18,11-11-2020 00:22,55,,,1,Tay Kieth slap my big fat butt 😛💦,,,
